	ERR13827976	ERR13827977	ERR13827978	ERR13827979	ERR13827980	ERR13827981	ERR13827982	ERR13827983	ERR13827984	ERR13827985	ERR13827986	ERR13827987	ERR13827988	ERR13827989	ERR13827990	ERR13827991	ERR13827992	ERR13827993	ERR13827994	ERR13827996	ERR13827997	ERR13827998	ERR13828000	ERR13828001	ERR13828002	ERR13828003	ERR13828004	ERR13828005	ERR13828006	ERR13828007	ERR13828008	ERR13828010	ERR13828011	ERR13828012	ERR13828013	ERR13828015	ERR13828016	ERR13828017	ERR13828018	ERR13828019	ERR13828020	ERR13828021	ERR13828022	ERR13828023	ERR13828025	ERR13828026	ERR13828029	ERR13828030	ERR13828031	ERR13828032	ERR13828033	ERR13828034	ERR13828035	ERR13828036	ERR13828037	ERR13828038	ERR13828039	ERR13828040	ERR13828041	ERR13828042	ERR13828043	ERR13828044	ERR13828045	ERR13828046	ERR13828047	ERR13828048	ERR13828049	ERR13828050	ERR13828051	ERR13828052	ERR13828053	ERR13828054	ERR13828055	ERR13828056	ERR13828057	ERR13828058	ERR13828059	ERR13828060	ERR13828061	ERR13828062	ERR13828063	ERR13828064	ERR13828065	ERR13828066	ERR13828067	ERR13828068	ERR13828069
ERR13828007	0.570345583222255	0.607872928171627	0.643656079504472	0.625863676776323	0.890949473182638	0.599252535959106	0.610492519844173	0.607358475670266	0.707515332896515	0.807342515826038	0.625333578985823	0.754982173355774	0.618552051165457	0.741563187652398	0.641002830963051	0.862956674909034	0.758667414190213	0.786617179803357	0.813675379411713	0.434296688827299	0.338087676092012	0.391229419928259	0.602248160386993	0.563222698347355	0.665584699408086	0.360506989635158	0.376653713206363	0.467819824526031	0.928465110643466	0	0.214219167387636	0.68071720636891	0.954886045920254	0.524413899015647	0.732694177592145	0.816645997037836	0.657736170320206	0.638259074279871	0.89068464888737	0.965043368973962	0.797605840559003	0.892073012110008	0.592959157335611	0.57032039311748	0.685039980571456	0.572004017624913	0.509798754978482	0.663137214033921	0.713401329803992	0.938452956489401	0.620190020092134	0.998202553613487	0.615160081804392	0.493988685286618	0.548999524397491	0.417830637282491	0.635134056094919	0.316598668838258	0.560968170227639	0.716867425426462	0.701143508775199	0.339228627415025	0.636402028006394	0.41983503394536	0.88527333581257	0.877390037889682	0.570834071640699	0.63245377783935	0.963152349076485	0.674113349743318	0.950229329366555	0.620523187705693	0.475176109366966	0.420544601044709	0.36318523541808	0.33076630160415	0.451705094043899	0.391014857311589	0.447227331079533	0.49058528067925	0.639540457541117	0.597320099296541	0.380681900838553	0.333539396852104	0.459082620811285	0.444955876015085	0.237121366379016
ERR13828008	0.506230597978195	0.528813847370515	0.586679558269485	0.551586228853442	0.898446961794838	0.559627557115082	0.591540765251414	0.620530986382803	0.712659346985772	0.796565970494228	0.629462588638153	0.777921503247967	0.61637298686831	0.700820011317492	0.638124768053708	0.87081961667549	0.767986555162264	0.764412326152168	0.806527880582285	0.342489233596411	0.280897480326941	0.370460752607345	0.614328828850863	0.631811279930428	0.669623002726486	0.400485993744454	0.416964524644092	0.461340297494883	0.96580310880829	0.214219167387636	0	0.621957770259541	0.957690604207451	0.51480260395258	0.683674014395959	0.793605003249416	0.602370380984755	0.6084180154247	0.914693658590418	0.965511658031088	0.775868557403872	0.890453151637412	0.580261081895737	0.540099561667731	0.703642075362635	0.528696010431504	0.49472793427726	0.649720251050199	0.680752815685129	0.947689982728843	0.579448416081852	1	0.59105658238857	0.471220010344667	0.491414042993093	0.330397071182313	0.589691265460173	0.309309061453383	0.573946433717319	0.662458682291599	0.674974546733068	0.387889631317945	0.598179875054244	0.405562329677616	0.852224410776303	0.890022536173567	0.514148348564196	0.60341595989968	0.963493091537133	0.611820412869835	0.917379101899827	0.550157810696676	0.389366473948732	0.361843080898671	0.371555937034979	0.289222887420127	0.444126512261694	0.389371065128619	0.487988785631975	0.525176867602901	0.647013734577279	0.606422706404833	0.460318202579904	0.406340639569105	0.422759728051489	0.386788002520023	0.217927997217103
ERR13828010	0.406325948964617	0.308796312134579	0.258848748334562	0.257273041692689	0.836200420855372	0.524791246689423	0.549821182214363	0.644059569989338	0.807812325866488	0.84479408171332	0.649561777130792	0.823257861054469	0.60834860859971	0.676669222656704	0.636612052933749	0.821868763388998	0.66827117747457	0.734448521001601	0.827148110999666	0.666055054242118	0.675881505309839	0.628472463311799	0.751471312687176	0.787373129591712	0.643981137925242	0.672174439947998	0.623785210708576	0.62382892796815	0.786275267134391	0.68071720636891	0.621957770259541	0	0.971463870727304	0.500895588812775	0.642154337128276	0.731722729397329	0.226405238223592	0.5056213549939	0.942808847232264	0.908683827100184	0.723679576741922	0.852273028023219	0.549768411406135	0.61310602858833	0.743619797744779	0.618252138694598	0.554491319702449	0.536456385932732	0.597770212044585	0.853226345703778	0.56713598326745	1	0.592291679062359	0.458176281822854	0.574241971467276	0.694700865047249	0.622593931181547	0.634598010316159	0.702899013696736	0.300585265907762	0.612621583729729	0.613134903028656	0.557482243552222	0.658968220177701	0.643396567141772	0.934988251531211	0.486818213220182	0.627977564301084	0.890856675657266	0.321713901196398	0.924439986626546	0.257084008875124	0.660999100266881	0.635475597090269	0.648247317885991	0.598011904116366	0.651792071564295	0.652486217346528	0.709535205036487	0.747675012940854	0.739040802218543	0.629575729494737	0.727880561293196	0.659435477327276	0.640027095017527	0.636443082241836	0.666055041844189
ERR13828011	0.987114779407399	0.983611424499733	0.983611424499733	0.983611424499733	0.56363005493353	0.93993615978695	0.953078623428324	0.940524497850831	0.9757140312333	0.985867822575857	0.954061551085279	0.915433245310952	0.960765189620055	0.97624844130396	0.922333581695645	0.521956611150883	0.96110055519568	0.971913781841933	1	0.957661378907616	0.94895328186904	0.979214642770517	0.951505543261292	0.934861350276112	0.973757692605103	0.93490794945559	0.96194975795596	0.973361747409435	0.996496645092334	0.954886045920254	0.957690604207451	0.971463870727304	0	0.93166078088955	0.971559945398873	0.959741108010213	0.976803848326249	0.932199962654538	0.708100342778605	0.337777860419391	0.971422499601536	0.315782232868429	0.92414015165286	0.923976136049964	0.896086930704828	0.93001479719847	0.920023391153934	0.890473245066745	0.95725464876825	1	0.96518611844458	0.99406211032599	0.946649152597105	0.967203417567379	0.932430073466934	0.957698576339762	0.926323182670034	0.941959689412911	0.972654581676065	0.97917810308393	0.981975299546459	0.952728970374473	0.9481489541743	0.95561962400335	0.987114779407399	0.229396114166198	0.939795232101191	0.954783282466386	0.435941072820746	0.976443103113602	0.973041980879995	0.972112239740443	0.951783849714107	0.949770442329462	0.959717966266622	0.958543011591756	0.97692350037231	0.965858470320194	0.952570513863722	0.932682331392281	0.972930641663619	0.966552049109244	0.944501685919006	0.942589346755308	0.945924918969091	0.951819920748676	0.961538916612987
ERR13828012	0.42801302013014	0.4262596954272	0.509598390682113	0.43385387920367	0.795274651371157	0.333548360510714	0.401532667621162	0.384010111099823	0.695793344964548	0.710153449580354	0.412148292178055	0.58644630004168	0.403246727167374	0.626475217430783	0.364508499353897	0.71450431176854	0.582766965198253	0.693225590276995	0.756193039329623	0.584974363475283	0.578958729900883	0.560310527720884	0.601672082784346	0.663042302738223	0.698841936522669	0.568041974780042	0.496319010128805	0.51923767726588	0.937929150975522	0.524413899015647	0.51480260395258	0.500895588812775	0.93166078088955	0	0.550075325884774	0.697906379549905	0.497673937552803	0.498840957120965	0.779740909222842	0.940879665782139	0.679484418633184	0.795236150956455	0.359202301735859	0.439799138769916	0.456842553014318	0.437602546724065	0.40238887341652	0.553578209836564	0.637099788812147	0.891186005260261	0.40305303399464	0.980855098171142	0.346078392801009	0.453766239359609	0.463741595420132	0.568146672512963	0.391896695429047	0.530423780980671	0.653300312598192	0.539423505690248	0.741658072151454	0.556085773565472	0.372917667922192	0.495527904130706	0.708771019448476	0.803418691192014	0.511932060654366	0.406382416751061	0.841490772265875	0.514310078653589	0.944216771667992	0.410812555338739	0.613330394935246	0.583441810403889	0.520200650982113	0.458410034539335	0.575298666989778	0.551489364821589	0.586313993731389	0.550546737785857	0.692876749717541	0.674630710593287	0.611156029872265	0.526095304455918	0.53859816680229	0.457722507357034	0.511212066716258
ERR13828013	0.472640395300465	0.562160624898587	0.66772149084365	0.498303923925803	0.943084719840791	0.517015434725908	0.400781043110612	0.621289355720624	0.625828057619965	0.705042190528005	0.535512281269186	0.79211807075949	0.549408777365002	0.380273718237395	0.594497519466537	0.876005827233007	0.61976925275456	0.511162660987729	0.67391962565373	0.744577218710848	0.697950554303514	0.702576658597688	0.789143443642415	0.853247046151393	0.840438295421071	0.760835527877614	0.710050035915985	0.689643201483974	0.984109345482832	0.732694177592145	0.683674014395959	0.642154337128276	0.971559945398873	0.550075325884774	0	0.585691684792019	0.523680381569532	0.685357562615649	0.940494545031876	0.967590311679495	0.484685123212656	0.889691403562835	0.544655068545801	0.637491274927103	0.69329501602013	0.663079027174882	0.569141189401738	0.74924966782346	0.830379854886897	0.858959537572254	0.396589996358088	0.973988439306358	0.626501287960921	0.560112358246914	0.565412630577089	0.740596970300977	0.647208340739708	0.712251634126625	0.800914701344501	0.603476956799985	0.828168085361467	0.749504971514751	0.598391402310666	0.677532571869703	0.742763072653484	0.945394335644985	0.596317782198135	0.546899588379043	0.832562620423892	0.532516805150219	0.839306358381503	0.549578622819431	0.792471564648454	0.744758051576235	0.713722796701135	0.687822624294321	0.723360923637832	0.732297571883206	0.807402932825069	0.768688720172656	0.849725905150433	0.839386067354459	0.801200800823406	0.725972340333304	0.680201455719234	0.691091039761911	0.721221980020593
ERR13828015	0.678396789243106	0.715719149016634	0.7508292119919	0.673587905118697	0.895234182415776	0.702163199899928	0.674464879902451	0.71870932646602	0.570407930645928	0.886809665899986	0.704273160241198	0.685379426721932	0.733964807185943	0.611494944752917	0.732669660718552	0.818525421912382	0.635801656848443	0.607495914591567	0.818629462453837	0.804873496495161	0.808584290404211	0.822711233031003	0.909841869247109	0.811598311765264	0.877458506982525	0.798676058999383	0.843862182793481	0.846003290317535	0.972663629292144	0.816645997037836	0.793605003249416	0.731722729397329	0.959741108010213	0.697906379549905	0.585691684792019	0	0.709783508453658	0.802838163944142	0.963354941129779	0.905212277723326	0.515518984850994	0.854403836120976	0.686705884823515	0.762125611832665	0.672751043827729	0.710962164363205	0.55842008938909	0.665862370862909	0.852232180964575	0.826049019562641	0.6047572392187	0.937217890849405	0.735414459634262	0.668685478638157	0.553622138716245	0.801934614350601	0.737391371155693	0.811254186901877	0.857284549261627	0.75107631146508	0.823076278236005	0.816513439539617	0.748884289376262	0.82023480440615	0.826015592942142	0.914791642750545	0.649443008174014	0.712230656779754	0.855560114895363	0.718305303303225	0.874025441116126	0.684451988854803	0.81979504652383	0.815877689700621	0.810934256055363	0.813318621723193	0.851563389516247	0.822940223103207	0.828445026944757	0.811446611861317	0.87522310045895	0.836212523388887	0.825371102342518	0.816613929552488	0.84866644423416	0.819451115465018	0.773753295323289
ERR13828016	0.359320356119625	0.256751990048989	0.355067101481242	0.185094624966957	0.810954316097034	0.519863733337278	0.49303457874805	0.643164135775642	0.801630872863373	0.818654259862676	0.646636591612236	0.833688981544889	0.647910675932124	0.57546060616536	0.596946730742045	0.812846555037057	0.616336653820702	0.611638759264343	0.727861652484216	0.655443859011217	0.638083192911924	0.609920902425574	0.765421964367472	0.808416262419973	0.644979638963016	0.662305814257037	0.630116990278588	0.63194920173846	0.85020006950478	0.657736170320206	0.602370380984755	0.226405238223592	0.976803848326249	0.497673937552803	0.523680381569532	0.709783508453658	0	0.566097397513079	0.951960939574732	0.902518848696983	0.710815358462035	0.913258303595937	0.466921261022131	0.598720958062165	0.744056340400138	0.583632365135923	0.531988397215961	0.569613091702852	0.66749705027761	0.850562723030469	0.50484145987317	1	0.58008319077815	0.467734138442358	0.526122878843456	0.686925326795839	0.612173140188871	0.629854125877985	0.676956516556975	0.329444646014172	0.600548825303065	0.597815104004775	0.537015813504399	0.642220277967151	0.655948441816028	0.944661830324049	0.536179850536505	0.548442067933177	0.911940708207521	0.265337890829016	0.912160307438924	0.264828145769473	0.660600079843399	0.620410992883617	0.63438476406855	0.61012620006183	0.646940661289573	0.651069554884166	0.726001954583119	0.74822323528771	0.731526760576786	0.618589173839593	0.738177619233329	0.647945377220561	0.631264510533958	0.631298807710167	0.646950398120516
ERR13828017	0.51543354664567	0.549165743293433	0.457457436722411	0.564483340426032	0.790433985759119	0.484782257917177	0.538434322030249	0.487746663581427	0.701457045922695	0.748090435356101	0.587686320232922	0.649955900758963	0.508089842653524	0.740424969432603	0.563393043872765	0.790091762521146	0.66446765478047	0.833779452100063	0.894286375202406	0.697071445467345	0.645709354176036	0.665849323965047	0.666112328056272	0.725163779457769	0.757586894870081	0.662524600843109	0.665921617066655	0.662817704841786	0.764841673271702	0.638259074279871	0.6084180154247	0.5056213549939	0.932199962654538	0.498840957120965	0.685357562615649	0.802838163944142	0.566097397513079	0	0.805893615958763	0.939972498331871	0.702422259674168	0.881433280593462	0.593938923002304	0.339000061267851	0.589874213324249	0.37375550830311	0.565829765558595	0.631236637590134	0.310362615200805	0.945044777105846	0.551994642958971	0.964938369518522	0.500305526026616	0.585772705602566	0.588100545899641	0.655074352494727	0.353711258823891	0.644395725367182	0.745239227478559	0.630378535958942	0.790438014633357	0.645509732624457	0.513046526733545	0.633295257957495	0.84785697762797	0.833679170833388	0.636047099784837	0.601830120380997	0.90520775185137	0.661167453180204	0.947225802187634	0.577502133793047	0.708984863093803	0.692471484321776	0.650534929733007	0.578795103410949	0.694462185195598	0.666143428575884	0.660429902974934	0.654513445479314	0.756386500382252	0.744153048898987	0.653879430770479	0.634218237906589	0.631411760732062	0.597521737886248	0.635557090236621
ERR13828018	0.958856991665564	0.964148696917582	0.964148696917582	0.959362591425896	0.695534063830706	0.834577057260328	0.909107085869203	0.818573845914751	0.929228481973554	0.916117674911746	0.903119836259782	0.783123820452639	0.878010805842198	0.963354941129779	0.764366116843643	0.72548213976533	0.863920275200712	0.968646646381797	1	0.949125194892525	0.927348249057748	0.971204653181147	0.858502097505862	0.912122263488208	0.923656777838422	0.940060017250255	0.936830042016216	0.917511575255536	0.986665067414041	0.89068464888737	0.914693658590418	0.942808847232264	0.708100342778605	0.779740909222842	0.940494545031876	0.963354941129779	0.951960939574732	0.805893615958763	0	0.701234678388388	0.923591953822909	0.638029354858634	0.883919516859601	0.73232723185636	0.813543949341398	0.739899628305456	0.903373776462165	0.735219730792105	0.877097737942809	0.976848789522424	0.912736249563223	0.955020505357852	0.665491989109316	0.851915995790074	0.893403397696235	0.949797189313797	0.722699953051307	0.922052439954503	0.935633059604901	0.956783662952619	0.938913936973989	0.940341296791439	0.776193264586762	0.92391828193337	0.964148696917582	0.618542307421924	0.800575151359188	0.846686550273169	0.69024375790699	0.949887006615539	0.985050932663051	0.945812932164585	0.941860535990442	0.940257062883249	0.952043446914263	0.944623644263804	0.95949272347917	0.959412496847521	0.952376180232968	0.916295839240514	0.941947289852885	0.914756433354509	0.945153999655502	0.927369818201846	0.894210691994815	0.887806135727512	0.950340557212125
ERR13828019	0.94584373071477	0.911215457685665	0.927256347553791	0.923590319664261	0.478490011963505	0.941304659947057	0.953816792721558	0.950905533333671	0.980677892918826	0.994818652849741	0.953856272778236	0.7725725581094	0.969460131076462	0.973013816925734	0.924353969557495	0.314978208327188	0.974759188482177	0.903787155713117	0.998434801381693	0.936920038046393	0.96074148698183	0.978749327225886	0.964030583440641	0.937446027633851	0.934458463605743	0.940710275739875	0.948042138220568	0.983851790484382	0.993523316062176	0.965043368973962	0.965511658031088	0.908683827100184	0.337777860419391	0.940879665782139	0.967590311679495	0.905212277723326	0.902518848696983	0.939972498331871	0.701234678388388	0	0.942890305426779	0.339487403773985	0.934370772131049	0.941353176025117	0.86707785702753	0.946119929582318	0.907917877356263	0.832307962291375	0.968043013142444	1	0.960219436517844	0.758419689119171	0.953331175733543	0.969123386505755	0.893418845013943	0.964265868289229	0.941907964531268	0.949766192422934	0.964925634953898	0.929723610542507	0.937138803803092	0.914853503491019	0.943822453911443	0.96061948377968	0.957091968911917	0.360284286597713	0.943987312732231	0.960381009387865	0.419948331745626	0.90224547263564	0.978357081174439	0.906017848887972	0.907562085535475	0.920155443386146	0.95895378172604	0.95223528191094	0.973293545900859	0.963994124895694	0.953699496146502	0.937749475467663	0.970781216009244	0.914699203532181	0.945170036878008	0.945253707767745	0.961256205826307	0.952148984200913	0.967224680248672
ERR13828020	0.637788280999135	0.700591750026036	0.707354344918817	0.668958745773168	0.923832259366576	0.560296746153465	0.571337164989884	0.603252129865078	0.672121971595656	0.684096234804809	0.630838621684193	0.674827263882795	0.634227486736951	0.441311763934917	0.646854573158154	0.880849451757717	0.536126896454051	0.560818713450292	0.803350041771094	0.806824483698172	0.757304599181478	0.785294047700165	0.813425117352424	0.83441110343973	0.842773204855379	0.804906778144795	0.778351449078649	0.754985322147557	0.97633070341149	0.797605840559003	0.775868557403872	0.723679576741922	0.971422499601536	0.679484418633184	0.484685123212656	0.515518984850994	0.710815358462035	0.702422259674168	0.923591953822909	0.942890305426779	0	0.904659467732336	0.626815279388859	0.641424028858407	0.617944767490019	0.654754117856931	0.550139190295631	0.723214822687148	0.815962441314554	0.928173335961627	0.543511205963131	0.912280701754386	0.613624814041502	0.633196325485197	0.508818224160562	0.804824225314243	0.676551414867778	0.761413792390225	0.836006558163096	0.718044939544667	0.836591935419414	0.794875495520564	0.615954077509202	0.740494249028763	0.706087452905583	0.935920705218448	0.565519431949552	0.626861037046345	0.835555555555555	0.71654097613541	0.870877192982456	0.684385688899728	0.828262566223465	0.809956734000636	0.789491167364779	0.773462108569676	0.799245235390635	0.781920531666244	0.821449189476153	0.794296395307524	0.852306102030531	0.826336956209185	0.824499101497797	0.787149680476328	0.758285986687618	0.726126221219174	0.76665378672813
ERR13828021	0.84232168625859	0.869828774587992	0.849219170705439	0.858683817934187	0.53096303533367	0.87172609905694	0.834384738034898	0.857294812567898	0.871918993768751	0.972536348949919	0.817805842417154	0.85015013283008	0.837413773931209	0.919597973343816	0.909263152418102	0.411372746737609	0.962314329232343	0.938561063401638	0.989633817985999	0.907403515526451	0.910407777634294	0.95730014152158	0.897962235907001	0.849457883471437	0.971813994296995	0.859625283766771	0.950030946977512	0.977707286985638	0.992864835756597	0.892073012110008	0.890453151637412	0.852273028023219	0.315782232868429	0.795236150956455	0.889691403562835	0.854403836120976	0.913258303595937	0.881433280593462	0.638029354858634	0.339487403773985	0.904659467732336	0	0.866267506626684	0.914520859210282	0.787697473786935	0.906593560014357	0.788780265171839	0.749276694049523	0.950691317829137	0.990710823909532	0.85704932841945	0.986806677436726	0.914343723796659	0.870884781335587	0.841839773924066	0.888072004654646	0.852351019246293	0.889602135230118	0.958486519444206	0.841854136740476	0.985972904927467	0.922004248009468	0.923340620618435	0.952495666735216	0.849219170705439	0.254182222577474	0.778099755697696	0.952054573817876	0.310590638741787	0.865012359021764	0.978998384491115	0.851644224730184	0.899371786931677	0.897065396051695	0.914954193708273	0.895783191597336	0.948579822828044	0.924005087686088	0.883900567821877	0.888105778997387	0.967586690464049	0.944084243505504	0.885737520466956	0.904648972896275	0.928930847750036	0.914696472348028	0.901085729418672
ERR13828022	0.492455821128884	0.47198302341331	0.573710212617125	0.489505339983171	0.834117634961566	0.394587173173886	0.433030869421277	0.405427348805936	0.691740635987928	0.777266331401412	0.482867430117061	0.488871609961562	0.564976977264146	0.625905725239989	0.446768631427069	0.824770901068352	0.530305246282663	0.650795765094469	0.723990874646459	0.619422578272162	0.6110073973142	0.604150195788138	0.686046567926674	0.695198257986428	0.721294135805023	0.5997801533661	0.611857145037089	0.591237779108203	0.913151569200629	0.592959157335611	0.580261081895737	0.549768411406135	0.92414015165286	0.359202301735859	0.544655068545801	0.686705884823515	0.466921261022131	0.593938923002304	0.883919516859601	0.934370772131049	0.626815279388859	0.866267506626684	0	0.54947208512246	0.414272172819197	0.554073532419311	0.41822190822976	0.620999640130115	0.691193727379388	0.898020171834143	0.43064680760893	0.977633545013075	0.519136715120093	0.538354106410521	0.494064046670319	0.615226044575355	0.600748620843938	0.568447881675921	0.690423565867628	0.618955885414879	0.753489632272713	0.630174238678724	0.422541614230173	0.571433385596734	0.797362059060187	0.844271062778902	0.593911878030127	0.45550158109719	0.896946208442286	0.600290459716996	0.939671273813971	0.545712267103907	0.651194783680361	0.615916171531804	0.597891089416056	0.563243893787858	0.644636566121205	0.625713237408893	0.633749895176599	0.624702567504617	0.717606822961839	0.707402360384861	0.649472101018022	0.589599498520825	0.58302587277458	0.563740425088665	0.564344579402403
ERR13828023	0.507229325389933	0.544705999705654	0.576722325387645	0.550189676566961	0.774291526039115	0.45728528569796	0.509037914142009	0.507171386665493	0.725783244372244	0.666780911198422	0.561617901487418	0.669850491480683	0.495617959640222	0.627106057089812	0.491185426296865	0.822547690273235	0.59059233261807	0.739521930842423	0.834300301694129	0.626977127975039	0.574839461168002	0.586244685002549	0.68316711884362	0.712421704835279	0.744775514275728	0.612580319328972	0.567251341981314	0.571944660638428	0.955999071710373	0.57032039311748	0.540099561667731	0.61310602858833	0.923976136049964	0.439799138769916	0.637491274927103	0.762125611832665	0.598720958062165	0.339000061267851	0.73232723185636	0.941353176025117	0.641424028858407	0.914520859210282	0.54947208512246	0	0.608640250108499	0.162741900501202	0.495741816591015	0.673121236554145	0.490279096040833	0.900673009979113	0.521179925622312	0.989463912740775	0.35702507394114	0.510938855395786	0.507536229340561	0.588457191236258	0.222405917855402	0.572298895719701	0.705977424577363	0.693791713258846	0.780776636527117	0.575202448524316	0.44046469445426	0.553765221906907	0.84873520538408	0.82429727897168	0.578930619252085	0.552809579924011	0.933041271308138	0.650027759816811	0.886330935251799	0.584197990085272	0.634716596943321	0.630291349097752	0.568270964208653	0.519363078722503	0.616025433922312	0.597294164875214	0.6298477729738	0.631804462330912	0.751020117103666	0.720828922121374	0.633731959683217	0.580509747658398	0.531017061575859	0.535056540299817	0.571366013053656
ERR13828025	0.718974444918917	0.722478551784257	0.738553009300408	0.72534917451776	0.734469659055728	0.484270882062349	0.5583526490225	0.394683974362268	0.725100049462656	0.790306573275372	0.503723259129998	0.371190561021318	0.523619664832866	0.760717838128264	0.503956690386191	0.676072122190211	0.669297003668386	0.779886863049976	0.922703358963982	0.683406434485727	0.708044507147511	0.761947430854886	0.683782691908063	0.648542997867085	0.802608094060732	0.614600163261801	0.680755772531825	0.716706763475258	0.935015856116753	0.685039980571456	0.703642075362635	0.743619797744779	0.896086930704828	0.456842553014318	0.69329501602013	0.672751043827729	0.744056340400138	0.589874213324249	0.813543949341398	0.86707785702753	0.617944767490019	0.787697473786935	0.414272172819197	0.608640250108499	0	0.609834712985191	0.471295293032464	0.585584363495629	0.700645338249775	0.944233104006475	0.532336163647637	0.93314447592068	0.563260851843166	0.682352754822257	0.58492355246849	0.653961276477639	0.534738994130276	0.662457050971356	0.783256785991025	0.776043438651798	0.838567488368006	0.678888048232967	0.533933802429377	0.657523107525542	0.877215702144881	0.760819653311905	0.709503977017691	0.546405186683472	0.803891196675658	0.776850893836126	0.897045730473492	0.696219650911181	0.705263653826395	0.692513575925332	0.738760469893673	0.663710391794582	0.789389496330186	0.729691007446681	0.660537107291876	0.59156906992636	0.784537754216117	0.781030492858185	0.667810797588617	0.632286531836341	0.694753104478913	0.655294940233034	0.650134207113442
ERR13828026	0.493399274813833	0.508456526238371	0.553946154116344	0.536338542525431	0.770282746422666	0.425618264642652	0.511511709404865	0.488565209370506	0.74020336564191	0.7027023635182	0.569563865942077	0.679383353955944	0.481888263455281	0.66426829993459	0.503372072842338	0.803485166405578	0.625652829440105	0.760837248022834	0.856573705179283	0.619800935779302	0.563342383349819	0.584260492028191	0.673136533626005	0.747218106803774	0.731651647130816	0.621966272393818	0.593294121028733	0.593613881928541	0.955996907890825	0.572004017624913	0.528696010431504	0.618252138694598	0.93001479719847	0.437602546724065	0.663079027174882	0.710962164363205	0.583632365135923	0.37375550830311	0.739899628305456	0.946119929582318	0.654754117856931	0.906593560014357	0.554073532419311	0.162741900501202	0.609834712985191	0	0.448050752578754	0.633678205213999	0.481987877793011	0.921210679669382	0.532282357439692	0.9975619908426	0.30275306250091	0.485283644775828	0.459248880009794	0.580303254681091	0.20900070233755	0.583238237602337	0.66516151271668	0.691042268172617	0.724000099963929	0.553246770763268	0.430511120810785	0.543146384405983	0.854135696021883	0.838194807711039	0.522706565625662	0.525660906747675	0.915562108110701	0.630515818577974	0.899506451804721	0.551246076701548	0.630419154428103	0.615809362113953	0.564253046791299	0.534943734941227	0.628628072151305	0.603856730747725	0.636796207675839	0.62063151089951	0.714375157471752	0.677073785706571	0.653680216170652	0.561553829625249	0.576616848646097	0.517742930882935	0.560309604436139
ERR13828029	0.484449739166087	0.467782547698946	0.552526721066197	0.489971812416608	0.862548432109167	0.318537630365705	0.399641125835194	0.421768730325624	0.760459145144238	0.741025591637442	0.483764617039945	0.606013260424338	0.545473150010285	0.586968667603608	0.424890154981207	0.766871542282639	0.568292572029604	0.6272799598301	0.781314432433599	0.517337547023515	0.477005995350369	0.503178702372619	0.622214297986048	0.575501585456746	0.703366674353673	0.480365208211046	0.524764060262146	0.535805477672733	0.933821401570197	0.509798754978482	0.49472793427726	0.554491319702449	0.920023391153934	0.40238887341652	0.569141189401738	0.55842008938909	0.531988397215961	0.565829765558595	0.903373776462165	0.907917877356263	0.550139190295631	0.788780265171839	0.41822190822976	0.495741816591015	0.471295293032464	0.448050752578754	0	0.547029396021115	0.692994800555379	0.90361150849612	0.437954796189556	0.975884810955042	0.428845129191512	0.358167194782453	0.273721776145681	0.515867152639257	0.511469700182725	0.457602080315462	0.621458733563615	0.608037315172752	0.697614485264102	0.504843496217035	0.403334628566574	0.459029402377229	0.810401248552586	0.839862981351081	0.432022538993295	0.462163604770872	0.902146294042442	0.562524220878132	0.878417157529074	0.48801963578376	0.547973782991515	0.521792394904407	0.478163886288899	0.470051519891145	0.539015851472984	0.523753768692752	0.542634605102659	0.520535208058179	0.674526702134506	0.620199029116823	0.541746697409184	0.481407063259015	0.510585040474005	0.465505377812169	0.502595856833012
ERR13828030	0.656683223542336	0.606133417604136	0.607449810539098	0.529193392187066	0.704332456205169	0.478494153040029	0.651715582223983	0.508931509810166	0.776836447187469	0.834026166466552	0.691656466846695	0.522575533357315	0.682032843601113	0.803069800332424	0.550082228047676	0.658559912009617	0.705666755673093	0.771538084469215	0.919840338107537	0.707647514085438	0.683434620617875	0.73921565461442	0.583833534224978	0.728302551088465	0.543202997105098	0.671454100743388	0.749883955495064	0.716098287070854	0.928881164198125	0.663137214033921	0.649720251050199	0.536456385932732	0.890473245066745	0.553578209836564	0.74924966782346	0.665862370862909	0.569613091702852	0.631236637590134	0.735219730792105	0.832307962291375	0.723214822687148	0.749276694049523	0.620999640130115	0.673121236554145	0.585584363495629	0.633678205213999	0.547029396021115	0	0.745213679710371	0.836252641465132	0.564431276921863	0.766283165062221	0.545382599547921	0.573804297647315	0.529265610829899	0.700992541674951	0.625020063756178	0.677419749317676	0.645099063643208	0.585545246896175	0.589612936704009	0.700232921689277	0.496363746546122	0.703380373855519	0.776285513031228	0.739201078410763	0.522531577045427	0.55073456498553	0.881521483916412	0.55817792780786	0.933928152148392	0.573499608413253	0.718619748685859	0.694168223495623	0.720686204910261	0.704273403822498	0.769236928179098	0.751807088152857	0.723825667741132	0.680836131958428	0.644164228398835	0.544946227361642	0.729799043136477	0.695034706450112	0.722758759951455	0.653137201027971	0.683937427511701
